date,ts_code,close_p
2011-02-17,000001.SH,2926.964
2011-02-17,399001.SZ,12788.335
2011-02-17,000905.SH,4987.48
2011-02-18,000300.SH,3211.876
2011-02-18,399005.SZ,6565.293
2011-02-18,399006.SZ,1100.461
2011-02-18,000905.SH,4941.432
2011-02-18,399001.SZ,12613.112
2011-02-18,000001.SH,2899.792
2011-02-21,000001.SH,2932.246
2011-02-21,000300.SH,3257.908
2011-02-21,399005.SZ,6681.131
2011-02-21,399006.SZ,1117.672
2011-02-21,000905.SH,5042.967
2011-02-21,399001.SZ,12872.466
2011-02-22,000300.SH,3163.578
2011-02-22,399005.SZ,6515.81
2011-02-22,000001.SH,2855.516
2011-02-22,399001.SZ,12473.331
2011-02-22,000905.SH,4909.745
2011-02-22,399006.SZ,1088.266
2011-02-23,000905.SH,4979.057
2011-02-23,000001.SH,2862.634
2011-02-23,000300.SH,3174.742
2011-02-23,399001.SZ,12492.705
2011-02-23,399006.SZ,1114.052
2011-02-23,399005.SZ,6580.126
2011-02-24,000001.SH,2878.603
2011-02-24,000905.SH,5027.731
2011-02-24,399005.SZ,6642.046
2011-02-24,399006.SZ,1101.953
2011-02-24,399001.SZ,12578.426
2011-02-24,000300.SH,3190.935
2011-02-25,000300.SH,3197.617
2011-02-25,399006.SZ,1095.098
2011-02-25,399001.SZ,12633.879
2011-02-25,000001.SH,2878.565
2011-02-25,000905.SH,5032.797
2011-02-25,399005.SZ,6661.009
2011-02-28,399001.SZ,12902.435
2011-02-28,000001.SH,2905.053
2011-02-28,000300.SH,3239.559
2011-02-28,399005.SZ,6732.994
2011-02-28,399006.SZ,1099.776
2011-02-28,000905.SH,5095.208
2011-03-01,399005.SZ,6758.663
2011-03-01,000001.SH,2918.92
2011-03-01,000300.SH,3254.893
2011-03-01,000905.SH,5122.441
2011-03-01,399001.SZ,12948.718
2011-03-01,399006.SZ,1098.003
2011-03-02,399001.SZ,12880.266
2011-03-02,399005.SZ,6719.864
2011-03-02,399006.SZ,1088.897
2011-03-02,000300.SH,3243.298
2011-03-02,000001.SH,2913.808
2011-03-02,000905.SH,5108.74
2011-03-03,000905.SH,5009.047
2011-03-03,000001.SH,2902.978
2011-03-03,399005.SZ,6585.856
2011-03-03,399001.SZ,12698.16
2011-03-03,399006.SZ,1064.307
2011-03-03,000300.SH,3221.718
2011-03-04,000905.SH,5067.621
2011-03-04,399006.SZ,1071.86
2011-03-04,399001.SZ,12893.842
2011-03-04,000001.SH,2942.306
2011-03-04,399005.SZ,6633.425
2011-03-04,000300.SH,3270.666
2011-03-07,399001.SZ,13140.882
2011-03-07,000300.SH,3334.51
2011-03-07,399006.SZ,1078.111
2011-03-07,000001.SH,2996.211
2011-03-07,399005.SZ,6717.399
2011-03-07,000905.SH,5138.248
2011-03-08,000001.SH,2999.942
2011-03-08,399005.SZ,6735.213
2011-03-08,000300.SH,3337.457
2011-03-08,399001.SZ,13144.182
2011-03-08,399006.SZ,1084.821
2011-03-08,000905.SH,5165.735
2011-03-09,000300.SH,3338.858
2011-03-09,000001.SH,3002.154
2011-03-09,399005.SZ,6760.111
2011-03-09,399006.SZ,1087.299
2011-03-09,399001.SZ,13158.215
2011-03-09,000905.SH,5181.368
2011-03-10,000905.SH,5143.413
2011-03-10,000001.SH,2957.143
2011-03-10,399001.SZ,13004.855
2011-03-10,399006.SZ,1093.904
2011-03-10,000300.SH,3280.259
2011-03-10,399005.SZ,6734.333
2011-03-11,000001.SH,2933.796
2011-03-11,399006.SZ,1101.76
2011-03-11,399001.SZ,12848.019
2011-03-11,000300.SH,3247.376
2011-03-11,399005.SZ,6712.639
2011-03-11,000905.SH,5139.746
2011-03-14,000300.SH,3262.92
2011-03-14,399006.SZ,1107.537
2011-03-14,000905.SH,5190.037
2011-03-14,399005.SZ,6770.313
2011-03-14,399001.SZ,12958.292
2011-03-14,000001.SH,2937.627
2011-03-15,000905.SH,5131.332
2011-03-15,000300.SH,3203.961
2011-03-15,399006.SZ,1094.954
2011-03-15,399005.SZ,6724.036
2011-03-15,000001.SH,2896.256
2011-03-15,399001.SZ,12705.322
2011-03-16,399006.SZ,1102.215
2011-03-16,000001.SH,2930.804
2011-03-16,399005.SZ,6812.78
2011-03-16,000300.SH,3248.195
2011-03-16,000905.SH,5199.358
2011-03-16,399001.SZ,12865.754
2011-03-17,399005.SZ,6697.396
2011-03-17,399006.SZ,1078.371
2011-03-17,399001.SZ,12650.673
2011-03-17,000905.SH,5104.134
2011-03-17,000001.SH,2897.298
2011-03-17,000300.SH,3197.1
2011-03-18,399001.SZ,12721.991
2011-03-18,399006.SZ,1083.597
2011-03-18,000001.SH,2906.886
2011-03-18,399005.SZ,6734.257
2011-03-18,000905.SH,5126.934
2011-03-18,000300.SH,3215.685
2011-03-21,399001.SZ,12643.731
2011-03-21,399005.SZ,6673.241
2011-03-21,399006.SZ,1070.601
2011-03-21,000001.SH,2909.137
2011-03-21,000905.SH,5086.108
2011-03-21,000300.SH,3207.11
2011-03-22,000300.SH,3222.961
2011-03-22,399001.SZ,12667.263
2011-03-22,000905.SH,5085.812
2011-03-22,000001.SH,2919.142
2011-03-22,399006.SZ,1067.285
2011-03-22,399005.SZ,6631.214
2011-03-23,000300.SH,3264.926
2011-03-23,399006.SZ,1076.563
2011-03-23,000905.SH,5155.337
2011-03-23,000001.SH,2948.477
2011-03-23,399005.SZ,6714.998
2011-03-23,399001.SZ,12845.529
2011-03-24,000300.SH,3251.361
2011-03-24,000905.SH,5169.264
2011-03-24,399005.SZ,6707.258
2011-03-24,000001.SH,2946.706
2011-03-24,399006.SZ,1077.988
2011-03-24,399001.SZ,12771.455
2011-03-25,000905.SH,5212.345
2011-03-25,000300.SH,3294.484
2011-03-25,399006.SZ,1072.343
2011-03-25,399001.SZ,12942.071
2011-03-25,000001.SH,2977.814
2011-03-25,399005.SZ,6743.758
2011-03-28,000905.SH,5199.552
2011-03-28,000001.SH,2984.005
2011-03-28,399006.SZ,1052.113
2011-03-28,399005.SZ,6653.061
2011-03-28,000300.SH,3290.571
2011-03-28,399001.SZ,12875.517
2011-03-29,000001.SH,2958.077
2011-03-29,000300.SH,3257.979
2011-03-29,399005.SZ,6499.911
2011-03-29,000905.SH,5111.153
2011-03-29,399001.SZ,12677.608
2011-03-29,399006.SZ,1019.04
2011-03-30,000001.SH,2955.771
2011-03-30,000300.SH,3256.08
2011-03-30,399005.SZ,6444.912
2011-03-30,399006.SZ,1006.366
2011-03-30,000905.SH,5064.545
2011-03-30,399001.SZ,12661.216
2011-03-31,399005.SZ,6397.669
2011-03-31,000001.SH,2928.111
2011-03-31,399001.SZ,12562.901
2011-03-31,000300.SH,3223.288
2011-03-31,399006.SZ,1008.296
2011-03-31,000905.SH,5000.402
2011-04-01,399006.SZ,1015.076
2011-04-01,399005.SZ,6456.601
2011-04-01,000001.SH,2967.41
2011-04-01,000905.SH,5065.076
2011-04-01,000300.SH,3272.729
2011-04-01,399001.SZ,12699.417
2011-04-06,000001.SH,3001.36
2011-04-06,399005.SZ,6405.636
2011-04-06,000300.SH,3311.067
2011-04-06,399001.SZ,12740.87
2011-04-06,399006.SZ,994.261
2011-04-06,000905.SH,5057.84
2011-04-07,000300.SH,3324.419
2011-04-07,000905.SH,5089.751
2011-04-07,000001.SH,3007.909
2011-04-07,399001.SZ,12890.655
2011-04-07,399006.SZ,1004.412
2011-04-07,399005.SZ,6442.492
2011-04-08,399006.SZ,1019.142
2011-04-08,399005.SZ,6514.463
2011-04-08,000905.SH,5148.799
2011-04-08,000300.SH,3353.358
2011-04-08,399001.SZ,13036.232
2011-04-08,000001.SH,3030.021
2011-04-11,000300.SH,3333.427
2011-04-11,399001.SZ,12925.046
2011-04-11,399005.SZ,6441.647
2011-04-11,000001.SH,3022.746
2011-04-11,000905.SH,5107.137
2011-04-11,399006.SZ,1002.804
2011-04-12,399005.SZ,6392.541
2011-04-12,000300.SH,3326.771
2011-04-12,399006.SZ,1000.165
2011-04-12,000001.SH,3021.369
2011-04-12,000905.SH,5114.459
2011-04-12,399001.SZ,12902.223
2011-04-13,399001.SZ,13102.083
2011-04-13,000905.SH,5165.207
2011-04-13,000300.SH,3372.031
2011-04-13,000001.SH,3050.398
2011-04-13,399005.SZ,6483.692
2011-04-13,399006.SZ,1020.747
2011-04-14,399005.SZ,6465.454
2011-04-14,000001.SH,3042.635
2011-04-14,399001.SZ,12991.925
2011-04-14,399006.SZ,1016.616
2011-04-14,000300.SH,3353.56
2011-04-14,000905.SH,5150.869
2011-04-15,399006.SZ,1010.058
2011-04-15,000001.SH,3050.526
2011-04-15,399001.SZ,12965.746
2011-04-15,000300.SH,3358.944
2011-04-15,399005.SZ,6433.799
2011-04-15,000905.SH,5162.415
2011-04-18,000905.SH,5178.894
2011-04-18,000300.SH,3359.438
2011-04-18,399001.SZ,13001.331
2011-04-18,000001.SH,3057.329
2011-04-18,399006.SZ,1003.258
2011-04-18,399005.SZ,6428.156
2011-04-19,399006.SZ,994.299
2011-04-19,399005.SZ,6372.791
2011-04-19,000905.SH,5116.144
2011-04-19,000300.SH,3295.812
2011-04-19,399001.SZ,12799.241
2011-04-19,000001.SH,2999.041
2011-04-20,399001.SZ,12753.846
2011-04-20,399006.SZ,1008.18
2011-04-20,000001.SH,3007.037
2011-04-20,000300.SH,3295.758
2011-04-20,000905.SH,5152.395
2011-04-20,399005.SZ,6398.553
2011-04-21,399005.SZ,6428.615
2011-04-21,000905.SH,5188.111
2011-04-21,399006.SZ,1010.56
2011-04-21,000300.SH,3317.367
2011-04-21,000001.SH,3026.668
2011-04-21,399001.SZ,12798.751
2011-04-22,000905.SH,5165.123
2011-04-22,399001.SZ,12708.42
2011-04-22,000300.SH,3299.942
2011-04-22,399006.SZ,1004.646
2011-04-22,399005.SZ,6371.274
2011-04-22,000001.SH,3010.517
2011-04-25,000001.SH,2964.951
2011-04-25,399005.SZ,6262.98
2011-04-25,000905.SH,5054.768
2011-04-25,000300.SH,3249.574
2011-04-25,399006.SZ,975.175
2011-04-25,399001.SZ,12508.009
2011-04-26,399006.SZ,958.292
2011-04-26,399005.SZ,6199.073
2011-04-26,000300.SH,3230.96
2011-04-26,000001.SH,2938.981
2011-04-26,399001.SZ,12448.484
2011-04-26,000905.SH,4970.572
2011-04-27,000001.SH,2925.408
2011-04-27,000905.SH,4913.497
2011-04-27,399001.SZ,12358.882
2011-04-27,000300.SH,3209.503
2011-04-27,399005.SZ,6140.703
2011-04-27,399006.SZ,942.543
2011-04-28,000300.SH,3161.776
2011-04-28,000001.SH,2887.044
2011-04-28,399001.SZ,12149.247
2011-04-28,399005.SZ,5982.907
2011-04-28,000905.SH,4755.416
2011-04-28,399006.SZ,904.147
2011-04-29,399006.SZ,912.715
2011-04-29,000001.SH,2911.511
2011-04-29,399001.SZ,12312.991
2011-04-29,000300.SH,3192.723
2011-04-29,399005.SZ,6050.054
2011-04-29,000905.SH,4836.866
2011-05-03,399005.SZ,6120.37
2011-05-03,000300.SH,3211.132
2011-05-03,399001.SZ,12423.462
2011-05-03,000905.SH,4920.57
2011-05-03,399006.SZ,922.072
2011-05-03,000001.SH,2932.188
2011-05-04,399001.SZ,12070.405
2011-05-04,000300.SH,3129.028
2011-05-04,000905.SH,4814.781
2011-05-04,000001.SH,2866.017
2011-05-04,399005.SZ,5980.877
2011-05-04,399006.SZ,903.985
2011-05-05,000300.SH,3126.117
2011-05-05,399005.SZ,6006.907
2011-05-05,399006.SZ,914.593
2011-05-05,000905.SH,4827.212
2011-05-05,399001.SZ,12085.993
2011-05-05,000001.SH,2872.404
2011-05-06,399006.SZ,918.282
2011-05-06,399001.SZ,12067.609
2011-05-06,000001.SH,2863.886
2011-05-06,000300.SH,3121.396
2011-05-06,000905.SH,4849.969
2011-05-06,399005.SZ,6054.764
2011-05-09,000001.SH,2872.46
2011-05-09,000300.SH,3129.759
2011-05-09,399006.SZ,931.77
2011-05-09,000905.SH,4889.92
2011-05-09,399001.SZ,12125.013
2011-05-09,399005.SZ,6090.267
2011-05-10,000905.SH,4918.674
2011-05-10,399006.SZ,931.205
2011-05-10,399001.SZ,12216.94
2011-05-10,000001.SH,2890.634
2011-05-10,399005.SZ,6102.744
2011-05-10,000300.SH,3153.221
2011-05-11,399006.SZ,929.953
2011-05-11,000905.SH,4929.488
2011-05-11,000300.SH,3145.085
2011-05-11,000001.SH,2883.42
2011-05-11,399005.SZ,6087.311
2011-05-11,399001.SZ,12202.62
2011-05-12,000905.SH,4863.795
2011-05-12,399001.SZ,12072.208
2011-05-12,399006.SZ,909.255
2011-05-12,000300.SH,3101.603
2011-05-12,399005.SZ,5993.025
2011-05-12,000001.SH,2844.083
2011-05-13,399001.SZ,12156.605
2011-05-13,000905.SH,4902.564
2011-05-13,000300.SH,3128.093
2011-05-13,399006.SZ,909.774
2011-05-13,399005.SZ,6016.499
2011-05-13,000001.SH,2871.031
2011-05-16,000905.SH,4900.706
2011-05-16,000300.SH,3100.463
2011-05-16,399006.SZ,906.337
2011-05-16,399001.SZ,12051.241
2011-05-16,000001.SH,2849.067
2011-05-16,399005.SZ,6012.85
2011-05-17,000905.SH,4873.954
2011-05-17,000001.SH,2852.773
2011-05-17,399001.SZ,12128.495
2011-05-17,000300.SH,3116.028
2011-05-17,399006.SZ,895.149
2011-05-17,399005.SZ,6012.216
2011-05-18,399006.SZ,890.794
2011-05-18,399005.SZ,6044.119
2011-05-18,399001.SZ,12230.689
2011-05-18,000300.SH,3139.379
2011-05-18,000001.SH,2872.771
2011-05-18,000905.SH,4906.189
2011-05-19,399006.SZ,884.89
2011-05-19,000300.SH,3120.639
2011-05-19,000905.SH,4879.892
2011-05-19,399005.SZ,6033.739
2011-05-19,000001.SH,2859.574
2011-05-19,399001.SZ,12158.112
2011-05-20,000001.SH,2858.459
2011-05-20,399001.SZ,12161.026
2011-05-20,399005.SZ,6019.849
2011-05-20,000300.SH,3121.596
2011-05-20,000905.SH,4863.185
2011-05-20,399006.SZ,875.43
2011-05-23,399005.SZ,5830.135
2011-05-23,000905.SH,4679.527
2011-05-23,000300.SH,3022.98
2011-05-23,399006.SZ,840.898
2011-05-23,000001.SH,2774.569
2011-05-23,399001.SZ,11742.186
2011-05-24,000001.SH,2767.056
2011-05-24,399005.SZ,5803.425
2011-05-24,399006.SZ,870.939
2011-05-24,000300.SH,3026.223
2011-05-24,399001.SZ,11749.924
2011-05-24,000905.SH,4672.076
2011-05-25,399001.SZ,11615.416
2011-05-25,000001.SH,2741.741
2011-05-25,399005.SZ,5707.334
2011-05-25,000300.SH,2990.343
2011-05-25,000905.SH,4618.748
2011-05-25,399006.SZ,842.35
2011-05-26,000001.SH,2736.527
2011-05-26,000300.SH,2978.381
2011-05-26,399006.SZ,830.921
2011-05-26,399001.SZ,11530.7
2011-05-26,000905.SH,4572.942
2011-05-26,399005.SZ,5645.018
2011-05-27,399005.SZ,5532.423
2011-05-27,000001.SH,2709.947
2011-05-27,000300.SH,2963.308
2011-05-27,000905.SH,4428.894
2011-05-27,399001.SZ,11492.712
2011-05-27,399006.SZ,822.944
2011-05-30,000905.SH,4345.048
2011-05-30,399001.SZ,11478.206
2011-05-30,000300.SH,2954.506
2011-05-30,000001.SH,2706.361
2011-05-30,399006.SZ,834.316
2011-05-30,399005.SZ,5488.385
2011-05-31,399005.SZ,5580.799
2011-05-31,000905.SH,4444.276
2011-05-31,399001.SZ,11665.141
2011-05-31,399006.SZ,846.315
2011-05-31,000300.SH,3001.556
2011-05-31,000001.SH,2743.472
2011-06-01,399005.SZ,5638.12
2011-06-01,000300.SH,3004.173
2011-06-01,000001.SH,2743.572
2011-06-01,399001.SZ,11699.827
2011-06-01,000905.SH,4490.892
2011-06-01,399006.SZ,851.166
2011-06-02,000300.SH,2955.705
2011-06-02,399006.SZ,833.737
2011-06-02,000001.SH,2705.181
2011-06-02,399005.SZ,5560.029
2011-06-02,399001.SZ,11506.521
2011-06-02,000905.SH,4429.999
2011-06-03,399001.SZ,11642.401
2011-06-03,399006.SZ,847.545
2011-06-03,000001.SH,2728.02
2011-06-03,000905.SH,4506.196
2011-06-03,399005.SZ,5651.449
2011-06-03,000300.SH,2986.349
2011-06-07,399001.SZ,11741.259
2011-06-07,399006.SZ,847.709
2011-06-07,000300.SH,3004.262
2011-06-07,000905.SH,4547.303
2011-06-07,000001.SH,2744.3
2011-06-07,399005.SZ,5711.265
2011-06-08,399001.SZ,11761.103
2011-06-08,399005.SZ,5716.161
2011-06-08,000905.SH,4562.972
2011-06-08,000300.SH,3008.652
2011-06-08,399006.SZ,844.978
2011-06-08,000001.SH,2750.288
2011-06-09,000905.SH,4456.73
2011-06-09,399006.SZ,828.016
2011-06-09,000300.SH,2951.889
2011-06-09,399001.SZ,11513.203
2011-06-09,000001.SH,2703.345
2011-06-09,399005.SZ,5604.776
2011-06-10,000300.SH,2961.932
2011-06-10,399001.SZ,11593.379
2011-06-10,399006.SZ,824.03
2011-06-10,000001.SH,2705.143
2011-06-10,000905.SH,4469.049
2011-06-10,399005.SZ,5604.16
2011-06-13,000905.SH,4468.787
2011-06-13,399006.SZ,829.359
2011-06-13,399005.SZ,5588.077
2011-06-13,000300.SH,2950.348
2011-06-13,000001.SH,2700.379
2011-06-13,399001.SZ,11521.984
2011-06-14,000905.SH,4540.939
2011-06-14,399005.SZ,5658.383
2011-06-14,399001.SZ,11732.036
2011-06-14,000001.SH,2730.04
2011-06-14,399006.SZ,838.474
2011-06-14,000300.SH,2993.559
2011-06-15,000905.SH,4499.694
2011-06-15,000300.SH,2963.119
2011-06-15,399001.SZ,11615.969
2011-06-15,000001.SH,2705.431
2011-06-15,399005.SZ,5597.467
2011-06-15,399006.SZ,827.533
2011-06-16,000001.SH,2664.283
2011-06-16,399001.SZ,11435.987
2011-06-16,000905.SH,4402.143
2011-06-16,399006.SZ,810.709
2011-06-16,399005.SZ,5486.554
2011-06-16,000300.SH,2917.578
2011-06-17,399001.SZ,11409.157
2011-06-17,000001.SH,2642.818
2011-06-17,000905.SH,4337.367
2011-06-17,000300.SH,2892.157
2011-06-17,399005.SZ,5439.377
2011-06-17,399006.SZ,802.637
2011-06-20,000905.SH,4278.753
2011-06-20,000300.SH,2874.896
2011-06-20,399005.SZ,5357.125
2011-06-20,399001.SZ,11328.67
2011-06-20,399006.SZ,791.758
2011-06-20,000001.SH,2621.253
2011-06-21,000905.SH,4338.422
2011-06-21,000001.SH,2646.483
2011-06-21,000300.SH,2909.073
2011-06-21,399001.SZ,11509.982
2011-06-21,399005.SZ,5423.392
2011-06-21,399006.SZ,795.608
2011-06-22,000001.SH,2649.321
2011-06-22,000905.SH,4321.219
2011-06-22,399006.SZ,791.513
2011-06-22,000300.SH,2908.582
2011-06-22,399001.SZ,11543.654
2011-06-22,399005.SZ,5431.758
2011-06-23,399001.SZ,11775.317
2011-06-23,000905.SH,4402.938
2011-06-23,000300.SH,2957.629
2011-06-23,000001.SH,2688.249
2011-06-23,399006.SZ,814.444
2011-06-23,399005.SZ,5544.866
2011-06-24,399006.SZ,832.324
2011-06-24,000001.SH,2746.211
2011-06-24,399005.SZ,5678.887
2011-06-24,000300.SH,3027.47
2011-06-24,399001.SZ,11996.08
2011-06-24,000905.SH,4509.18
2011-06-27,399005.SZ,5750.858
2011-06-27,000300.SH,3036.491
2011-06-27,000001.SH,2758.23
2011-06-27,000905.SH,4568.189
2011-06-27,399001.SZ,12026.293
2011-06-27,399006.SZ,843.859
2011-06-28,000905.SH,4574.477
2011-06-28,399001.SZ,12047.09
2011-06-28,399006.SZ,844.177
2011-06-28,000300.SH,3041.734
2011-06-28,399005.SZ,5772.462
2011-06-28,000001.SH,2759.202
2011-06-29,399001.SZ,11913.201
2011-06-29,000001.SH,2728.483
2011-06-29,399006.SZ,836.384
2011-06-29,000300.SH,3000.169
2011-06-29,000905.SH,4511.545
2011-06-29,399005.SZ,5720.075
2011-06-30,000905.SH,4579.332
2011-06-30,399006.SZ,845.919
2011-06-30,399005.SZ,5816.118
2011-06-30,399001.SZ,12110.931
2011-06-30,000001.SH,2762.076
2011-06-30,000300.SH,3044.089
2011-07-01,000001.SH,2759.362
2011-07-01,399001.SZ,12178.083
2011-07-01,000905.SH,4604.746
2011-07-01,000300.SH,3049.745
2011-07-01,399006.SZ,855.27
2011-07-01,399005.SZ,5838.916
2011-07-04,000300.SH,3121.98
2011-07-04,000001.SH,2812.818
2011-07-04,399005.SZ,5967.868
2011-07-04,399001.SZ,12441.168
2011-07-04,000905.SH,4719.391
2011-07-04,399006.SZ,876.168
2011-07-05,000905.SH,4749.424
2011-07-05,399005.SZ,5993.281
2011-07-05,399001.SZ,12440.37
2011-07-05,000001.SH,2816.355
2011-07-05,399006.SZ,883.417
2011-07-05,000300.SH,3122.5
2011-07-06,399001.SZ,12425.68
2011-07-06,399005.SZ,6032.567
2011-07-06,000001.SH,2810.479
2011-07-06,000905.SH,4760.917
2011-07-06,000300.SH,3113.712
2011-07-06,399006.SZ,894.277
2011-07-07,399006.SZ,899.798
2011-07-07,000300.SH,3101.68
2011-07-07,399005.SZ,6056.592
2011-07-07,399001.SZ,12392.927
2011-07-07,000905.SH,4761.452
2011-07-07,000001.SH,2794.267
2011-07-08,000001.SH,2797.774
2011-07-08,399006.SZ,894.909
2011-07-08,000905.SH,4756.614
2011-07-08,399005.SZ,6039.099
2011-07-08,000300.SH,3109.183
2011-07-08,399001.SZ,12404.341
2011-07-11,000905.SH,4799.42
2011-07-11,399001.SZ,12438.564
2011-07-11,000001.SH,2802.692
2011-07-11,399006.SZ,903.31
2011-07-11,399005.SZ,6095.027
2011-07-11,000300.SH,3113.206
2011-07-12,000001.SH,2754.582
2011-07-12,399001.SZ,12268.188
2011-07-12,000905.SH,4731.118
2011-07-12,000300.SH,3056.905
2011-07-12,399005.SZ,6026.186
2011-07-12,399006.SZ,891.516
2011-07-13,399005.SZ,6121.501
2011-07-13,399001.SZ,12479.154
2011-07-13,399006.SZ,913.085
2011-07-13,000001.SH,2795.476
2011-07-13,000300.SH,3106.247
2011-07-13,000905.SH,4825.419
2011-07-14,399001.SZ,12440.829
2011-07-14,000001.SH,2810.444
2011-07-14,399005.SZ,6138.655
2011-07-14,000905.SH,4866.165
2011-07-14,399006.SZ,932.775
2011-07-14,000300.SH,3115.745
2011-07-15,399005.SZ,6177.972
2011-07-15,000300.SH,3128.889
2011-07-15,399001.SZ,12506.936
2011-07-15,399006.SZ,951.138
2011-07-15,000905.SH,4896.043
2011-07-15,000001.SH,2820.169
2011-07-18,399006.SZ,946.118
2011-07-18,000001.SH,2816.688
2011-07-18,000905.SH,4895.26
2011-07-18,000300.SH,3122.6
2011-07-18,399005.SZ,6197.9
2011-07-18,399001.SZ,12490.55
2011-07-19,399001.SZ,12381.463
2011-07-19,000905.SH,4843.705
2011-07-19,000300.SH,3095.125
2011-07-19,399006.SZ,927.297
2011-07-19,000001.SH,2796.983
2011-07-19,399005.SZ,6129.076
2011-07-20,399005.SZ,6122.268
2011-07-20,000905.SH,4849.057
2011-07-20,000300.SH,3091.567
2011-07-20,000001.SH,2794.205
2011-07-20,399006.SZ,930.828
2011-07-20,399001.SZ,12393.988
2011-07-21,000001.SH,2765.894
2011-07-21,000905.SH,4784.388
2011-07-21,399005.SZ,6055.639
2011-07-21,000300.SH,3059.139
2011-07-21,399001.SZ,12301.405
2011-07-21,399006.SZ,915.368
2011-07-22,399006.SZ,923.995
2011-07-22,000905.SH,4800.938
2011-07-22,000300.SH,3067.985
2011-07-22,399001.SZ,12352.502
2011-07-22,399005.SZ,6082.829
2011-07-22,000001.SH,2770.79
2011-07-25,000001.SH,2688.746
2011-07-25,399005.SZ,5855.547
2011-07-25,399006.SZ,887.063
2011-07-25,000300.SH,2968.289
2011-07-25,000905.SH,4613.73
2011-07-25,399001.SZ,11966.244
2011-07-26,000300.SH,2977.766
2011-07-26,399001.SZ,12008.533
2011-07-26,000001.SH,2703.026
2011-07-26,399005.SZ,5873.055
2011-07-26,000905.SH,4633.372
2011-07-26,399006.SZ,892.54
2011-07-27,399006.SZ,915.548
2011-07-27,399005.SZ,5965.623
2011-07-27,000905.SH,4710.379
2011-07-27,000300.SH,3000.052
2011-07-27,000001.SH,2723.492
2011-07-27,399001.SZ,12116.861
2011-07-28,399006.SZ,919.395
2011-07-28,000001.SH,2708.777
2011-07-28,399005.SZ,5948.311
2011-07-28,000300.SH,2981.002
2011-07-28,399001.SZ,12085.922
2011-07-28,000905.SH,4680.898
2011-07-29,000300.SH,2972.079
2011-07-29,000905.SH,4628.32
2011-07-29,000001.SH,2701.729
2011-07-29,399001.SZ,11990.428
2011-07-29,399005.SZ,5878.679
2011-07-29,399006.SZ,913.278
2011-08-01,000905.SH,4644.462
2011-08-01,399006.SZ,927.384
2011-08-01,000300.SH,2977.721
2011-08-01,399005.SZ,5880.733
2011-08-01,000001.SH,2703.783
2011-08-01,399001.SZ,12002.416
2011-08-02,000001.SH,2679.259
2011-08-02,000905.SH,4610.783
2011-08-02,399006.SZ,932.121
2011-08-02,399001.SZ,11932.042
2011-08-02,399005.SZ,5852.119
2011-08-02,000300.SH,2956.383
2011-08-03,399005.SZ,5888.841
2011-08-03,000300.SH,2954.87
2011-08-03,399006.SZ,945.509
2011-08-03,000001.SH,2678.485
2011-08-03,399001.SZ,11922.369
2011-08-03,000905.SH,4625.173
2011-08-04,399001.SZ,11934.414
2011-08-04,000001.SH,2684.039
2011-08-04,000905.SH,4649.425
2011-08-04,399006.SZ,937.475
2011-08-04,000300.SH,2960.309
2011-08-04,399005.SZ,5920.944
2011-08-05,000300.SH,2897.417
2011-08-05,399005.SZ,5837.373
2011-08-05,000905.SH,4559.018
2011-08-05,399001.SZ,11701.763
2011-08-05,399006.SZ,919.185
2011-08-05,000001.SH,2626.423
2011-08-08,399006.SZ,877.443
2011-08-08,000001.SH,2526.816
2011-08-08,399001.SZ,11312.626
2011-08-08,000905.SH,4330.771
2011-08-08,399005.SZ,5628.935
2011-08-08,000300.SH,2793.897
2011-08-09,399001.SZ,11315.081
2011-08-09,399006.SZ,878.761
2011-08-09,000001.SH,2526.07
2011-08-09,000300.SH,2798.19
2011-08-09,000905.SH,4317.107
2011-08-09,399005.SZ,5634.215
2011-08-10,000300.SH,2824.12
2011-08-10,000001.SH,2549.176
2011-08-10,399001.SZ,11449.582
2011-08-10,000905.SH,4378.698
2011-08-10,399006.SZ,891.752
2011-08-10,399005.SZ,5714.766
2011-08-11,399001.SZ,11627.494
2011-08-11,399005.SZ,5810.715
2011-08-11,000001.SH,2581.508
2011-08-11,000905.SH,4454.394
2011-08-11,000300.SH,2866.924
2011-08-11,399006.SZ,915.489
2011-08-12,399006.SZ,926.297
2011-08-12,000001.SH,2593.173
2011-08-12,000905.SH,4505.886
2011-08-12,399001.SZ,11651.29
2011-08-12,399005.SZ,5858.935
2011-08-12,000300.SH,2875.365
2011-08-15,399001.SZ,11767.742
2011-08-15,000001.SH,2626.77
2011-08-15,399005.SZ,5920.428
2011-08-15,399006.SZ,942.485
2011-08-15,000905.SH,4571.719
2011-08-15,000300.SH,2917.883
2011-08-16,000905.SH,4533.321
2011-08-16,000300.SH,2897.581
2011-08-16,399001.SZ,11665.412
2011-08-16,399005.SZ,5875.985
2011-08-16,000001.SH,2608.166
2011-08-16,399006.SZ,933.139
2011-08-17,399006.SZ,936.159
2011-08-17,399005.SZ,5838.813
2011-08-17,000905.SH,4513.485
2011-08-17,000300.SH,2886.013
2011-08-17,399001.SZ,11598.283
2011-08-17,000001.SH,2601.261
2011-08-18,399005.SZ,5720.181
2011-08-18,399001.SZ,11414.159
2011-08-18,399006.SZ,915.684
2011-08-18,000001.SH,2559.472
2011-08-18,000300.SH,2834.254
2011-08-18,000905.SH,4436.101
2011-08-19,000905.SH,4395.019
